"Category","air temp","ground temp"
0,0,0
1,20,20
2,20,20
3,20,20
4,20,20
5,20,20
6,20,20
7,20,20
8,20,20
9,20,20
10,20,20
11,20,20
12,20,20
13,20,20
14,20,20
15,20,20
16,20,20
17,20,20
18,20,20
19,20,20
20,20,20
21,20.48780487804879,20
22,20.731707317073187,20
23,20.48780487804879,20
24,20.731707317073187,20
25,20.975609756097583,20
26,20.975609756097583,20
27,21.707317073170714,20
28,20.731707317073187,20
29,21.707317073170714,20
30,21.21951219512198,20
31,21.463414634146318,20
32,22.195121951219505,20
33,22.682926829268297,20
34,22.4390243902439,20
35,22.4390243902439,20
36,22.926829268292693,20
37,23.414634146341484,20
38,22.4390243902439,20
39,22.4390243902439,20
40,22.926829268292693,20
41,24.39024390243901,20
42,23.658536585365823,20.100000000000023
43,24.39024390243901,20.19999999999999
44,23.658536585365823,20.19999999999999
45,23.90243902439022,20.19999999999999
46,24.146341463414615,20.30000000000001
47,24.878048780487802,20.399999999999977
48,24.39024390243901,20.399999999999977
49,24.878048780487802,20.5
50,24.39024390243901,20.5
51,25.60975609756099,20.600000000000023
52,25.853658536585385,20.600000000000023
53,25.60975609756099,20.69999999999999
54,25.121951219512198,20.80000000000001
55,24.878048780487802,20.899999999999977
56,25.121951219512198,20.899999999999977
57,25.365853658536594,21
58,25.60975609756099,21.100000000000023
59,25.60975609756099,21.100000000000023
60,25.60975609756099,21
61,27.073170731707307,21
62,26.585365853658516,21
63,26.09756097560978,20.899999999999977
64,25.121951219512198,20.899999999999977
65,25.60975609756099,20.899999999999977
66,26.09756097560978,20.899999999999977
67,26.09756097560978,21.100000000000023
68,26.341463414634177,21.19999999999999
69,26.09756097560978,21.100000000000023
70,24.878048780487802,20.899999999999977
71,25.60975609756099,20.899999999999977
72,25.853658536585385,21
73,26.09756097560978,21
74,26.09756097560978,21.100000000000023
75,26.82926829268291,21
76,26.341463414634177,21
77,27.073170731707307,21
78,27.5609756097561,21
79,28.04878048780489,21.19999999999999
80,27.804878048780495,21.100000000000023
81,28.04878048780489,21.100000000000023
82,28.04878048780489,21
83,27.317073170731703,21.100000000000023
84,27.5609756097561,21.100000000000023
85,27.5609756097561,21.100000000000023
86,27.317073170731703,21.100000000000023
87,27.5609756097561,21
88,27.5609756097561,21
89,27.073170731707307,21
90,27.073170731707307,21
91,26.82926829268291,20.899999999999977
92,26.82926829268291,20.899999999999977
93,26.09756097560978,21.100000000000023
94,27.5609756097561,21.100000000000023
95,28.536585365853682,21.19999999999999
96,29.268292682926813,21.30000000000001
97,28.536585365853682,21.30000000000001
98,29.024390243902417,21.30000000000001
99,29.51219512195121,21.30000000000001
100,29.024390243902417,21.600000000000023
101,28.536585365853682,21.399999999999977
102,28.292682926829286,21.600000000000023
103,28.04878048780489,21.600000000000023
104,27.804878048780495,21.600000000000023
105,28.292682926829286,21.80000000000001
106,28.292682926829286,21.80000000000001
107,27.5609756097561,21.899999999999977
108,28.04878048780489,22
109,27.317073170731703,22
110,27.5609756097561,21.899999999999977
111,27.073170731707307,21.899999999999977
112,28.292682926829286,21.80000000000001
113,29.024390243902417,21.899999999999977
114,28.04878048780489,21.899999999999977
115,28.78048780487802,21.899999999999977
116,28.78048780487802,21.899999999999977
117,28.292682926829286,21.80000000000001
118,28.292682926829286,21.600000000000023
119,28.78048780487802,21.30000000000001
120,28.536585365853682,21.399999999999977
121,27.5609756097561,21.30000000000001
122,28.04878048780489,21.30000000000001
123,28.04878048780489,21.30000000000001
124,28.04878048780489,21.19999999999999
125,28.04878048780489,21.19999999999999
126,28.536585365853682,21.19999999999999
127,29.024390243902417,21.100000000000023
128,28.536585365853682,21
129,28.536585365853682,20.899999999999977
130,27.804878048780495,21
131,28.292682926829286,21
132,28.78048780487802,21.19999999999999
133,29.024390243902417,21.5
134,29.51219512195121,21.600000000000023
135,29.51219512195121,21.69999999999999
136,29.024390243902417,21.69999999999999
137,30,21.80000000000001
138,30,21.899999999999977
139,30.243902439024396,22
140,29.024390243902417,22.100000000000023
141,29.51219512195121,21.899999999999977
142,29.268292682926813,21.69999999999999
143,29.024390243902417,21.899999999999977
144,28.04878048780489,21.80000000000001
145,29.268292682926813,21.69999999999999
146,30,21.600000000000023
147,30,21.69999999999999
148,30.243902439024396,21.80000000000001
149,29.268292682926813,21.399999999999977
150,28.78048780487802,21.399999999999977
151,28.78048780487802,21.399999999999977
152,29.268292682926813,21.30000000000001
153,28.78048780487802,21.30000000000001
154,28.536585365853682,21.19999999999999
155,28.292682926829286,21.399999999999977
156,30.243902439024396,21.399999999999977
157,29.756097560975604,21.399999999999977
158,29.024390243902417,21.5
159,28.292682926829286,21.600000000000023
160,29.024390243902417,21.69999999999999
161,28.536585365853682,21.600000000000023
162,29.268292682926813,21.69999999999999
163,30.48780487804879,21.80000000000001
164,29.51219512195121,21.899999999999977
165,28.78048780487802,21.899999999999977
166,29.756097560975604,22
167,28.536585365853682,22
168,29.024390243902417,22
169,29.268292682926813,22
170,29.024390243902417,22.19999999999999
171,29.268292682926813,22.100000000000023
172,29.51219512195121,22.100000000000023
173,29.51219512195121,22
174,29.268292682926813,21.80000000000001
175,28.78048780487802,21.899999999999977
176,28.536585365853682,21.80000000000001
177,31.707317073170714,21.69999999999999
178,32.4390243902439,21.399999999999977
