"Category","air temp","ground temp"
0,0,0
1,20,20
2,20,20
3,20,20
4,20,20
5,20,20
6,20,20
7,20,20
8,20,20
9,20,20
10,20,20
11,20,20
12,20,20
13,20,20
14,20,20
15,20,20
16,20,20
17,20,20
18,20,20
19,20,20
20,20,20
21,20,20
22,20,20
23,20.15873015873018,20
24,20.47619047619048,20
25,20.47619047619048,20
26,20.47619047619048,20
27,20.63492063492066,20
28,21.111111111111086,20
29,21.269841269841265,20
30,21.269841269841265,20
31,21.746031746031747,20
32,21.904761904761926,20
33,22.380952380952408,20
34,23.17460317460319,20
35,23.015873015873012,20
36,23.492063492063494,20
37,23.492063492063494,20
38,23.650793650793673,20
39,23.809523809523796,20
40,23.968253968253975,20
41,24.126984126984098,20.100000000000023
42,23.650793650793673,20.30000000000001
43,23.650793650793673,20.899999999999977
44,23.650793650793673,21.100000000000023
45,23.333333333333314,21.30000000000001
46,23.333333333333314,21.600000000000023
47,23.333333333333314,21.69999999999999
48,24.126984126984098,22.19999999999999
49,24.126984126984098,22.399999999999977
50,24.285714285714278,22.80000000000001
51,25.23809523809524,23
52,25.714285714285722,23.399999999999977
53,25.873015873015902,23.399999999999977
54,25.714285714285722,23.69999999999999
55,26.984126984126988,23.899999999999977
56,27.77777777777777,24
57,27.77777777777777,24.19999999999999
58,27.77777777777777,24.30000000000001
59,28.412698412698433,24.19999999999999
60,28.253968253968253,24.30000000000001
61,27.77777777777777,24.600000000000023
62,27.142857142857167,24.69999999999999
63,26.507936507936506,24.80000000000001
64,26.190476190476204,24.899999999999977
65,26.031746031746025,24.899999999999977
66,26.349206349206327,25
67,25.07936507936506,25
68,25.39682539682542,25.399999999999977
69,25.714285714285722,25.5
70,26.031746031746025,25.399999999999977
71,26.349206349206327,25.19999999999999
72,26.190476190476204,25
73,26.190476190476204,25.100000000000023
74,25.873015873015902,25.100000000000023
75,25.873015873015902,24.899999999999977
76,26.190476190476204,25.100000000000023
77,26.031746031746025,25.399999999999977
78,26.190476190476204,25.600000000000023
79,26.666666666666686,25.80000000000001
80,26.507936507936506,25.80000000000001
81,26.031746031746025,25.899999999999977
82,26.031746031746025,26
83,25.714285714285722,26.100000000000023
84,25.873015873015902,26.19999999999999
85,26.190476190476204,26.30000000000001
86,26.349206349206327,26.30000000000001
87,26.984126984126988,26.399999999999977
88,26.984126984126988,26.5
89,27.30158730158729,26.399999999999977
90,26.984126984126988,26.30000000000001
91,26.82539682539681,26.30000000000001
92,26.984126984126988,26.5
93,26.984126984126988,26.69999999999999
94,26.984126984126988,26.69999999999999
95,27.142857142857167,26.5
96,26.984126984126988,26.5
97,26.984126984126988,26.5
98,26.82539682539681,26.5
99,26.507936507936506,26.19999999999999
100,26.82539682539681,26.100000000000023
101,26.82539682539681,26.5
102,26.82539682539681,26.899999999999977
103,27.77777777777777,26.600000000000023
104,27.77777777777777,26.69999999999999
105,28.095238095238074,26.899999999999977
106,28.095238095238074,26.80000000000001
107,28.730158730158735,26.600000000000023
108,29.047619047619037,26.80000000000001
109,29.682539682539698,26.30000000000001
110,28.253968253968253,26.5
111,29.047619047619037,26.30000000000001
112,29.206349206349216,26.399999999999977
113,29.365079365079396,26.399999999999977
114,30,26.80000000000001
115,29.682539682539698,27
116,29.682539682539698,27.399999999999977
117,29.682539682539698,27.5
118,29.84126984126982,27.5
119,30,27.899999999999977
120,30,28
121,29.365079365079396,28
122,29.52380952380952,27.69999999999999
123,29.365079365079396,27.600000000000023
124,29.52380952380952,27.5
125,30,27.69999999999999
126,29.84126984126982,27.5
127,29.682539682539698,27.899999999999977
128,29.52380952380952,28
129,29.682539682539698,27.5
130,29.365079365079396,27.69999999999999
131,30.15873015873018,28
132,29.84126984126982,28
133,29.682539682539698,27.80000000000001
134,29.206349206349216,27.600000000000023
135,29.206349206349216,27.69999999999999
136,29.52380952380952,27.69999999999999
137,29.52380952380952,27.80000000000001
138,28.730158730158735,27.899999999999977
139,28.730158730158735,28
140,29.047619047619037,28.100000000000023
141,29.206349206349216,28.100000000000023
142,29.365079365079396,28.5
143,29.52380952380952,28.69999999999999
144,29.84126984126982,29.30000000000001
145,29.84126984126982,29.19999999999999
146,29.84126984126982,29.5
147,29.682539682539698,29.80000000000001
148,30.317460317460302,30.100000000000023
149,29.52380952380952,30.30000000000001
150,29.365079365079396,30.30000000000001
151,28.888888888888914,30
152,29.365079365079396,30
153,29.365079365079396,29.899999999999977
154,29.206349206349216,30
155,29.047619047619037,29.69999999999999
156,29.365079365079396,29.80000000000001
157,29.365079365079396,29.5
158,29.206349206349216,29.5
159,28.730158730158735,29.30000000000001
160,29.52380952380952,29.30000000000001
161,30.317460317460302,29
162,30.47619047619048,29
163,30.634920634920604,29.19999999999999
164,30.47619047619048,29.5
165,30.952380952380963,29.600000000000023
166,30.793650793650784,29.30000000000001
167,30.952380952380963,29.600000000000023
168,30.634920634920604,29.69999999999999
169,29.682539682539698,29.399999999999977
170,29.52380952380952,29.399999999999977
171,29.206349206349216,29.19999999999999
172,29.52380952380952,29.5
173,28.888888888888914,29.5
174,29.206349206349216,29.19999999999999
175,29.52380952380952,29.19999999999999
176,30.317460317460302,28.899999999999977
177,29.84126984126982,28.600000000000023
178,30.15873015873018,28.69999999999999
179,30.317460317460302,28.600000000000023
