"Category","air temp","ground temp"
0,0,0
1,20,20
2,20,20
3,20,20
4,20,20
5,20,20
6,20,20
7,20,20
8,20,20
9,20,20
10,20,20
11,20,20
12,20,20
13,20,20
14,20,20
15,20,20
16,20,20
17,20,20
18,20,20
19,20,20
20,20,20
21,20,20
22,20.47619047619048,20
23,20.317460317460302,20
24,20.793650793650784,20
25,21.269841269841265,20
26,21.428571428571445,20
27,21.746031746031747,20
28,21.904761904761926,20
29,22.53968253968253,20
30,22.380952380952408,20
31,23.015873015873012,20
32,23.015873015873012,20
33,23.015873015873012,20
34,23.17460317460319,20
35,23.809523809523796,20
36,23.809523809523796,20
37,23.809523809523796,20
38,23.492063492063494,20.100000000000023
39,23.015873015873012,20.100000000000023
40,23.333333333333314,20.100000000000023
41,23.650793650793673,20.30000000000001
42,23.968253968253975,20.399999999999977
43,23.650793650793673,20.5
44,24.444444444444457,21
45,24.76190476190476,21.19999999999999
46,25.07936507936506,21.19999999999999
47,25.23809523809524,21.5
48,25.714285714285722,21.600000000000023
49,25.23809523809524,21.5
50,24.76190476190476,21.80000000000001
51,24.92063492063494,21.80000000000001
52,24.92063492063494,22.100000000000023
53,24.92063492063494,22.100000000000023
54,24.285714285714278,22.100000000000023
55,24.444444444444457,22.100000000000023
56,24.444444444444457,22.19999999999999
57,23.968253968253975,22.399999999999977
58,24.285714285714278,22.69999999999999
59,24.126984126984098,23.100000000000023
60,24.444444444444457,23.19999999999999
61,23.809523809523796,23
62,24.126984126984098,23.399999999999977
63,24.92063492063494,23.5
64,25.07936507936506,23.30000000000001
65,25.873015873015902,23.19999999999999
66,25.873015873015902,23.19999999999999
67,25.873015873015902,23.30000000000001
68,26.190476190476204,23.600000000000023
69,26.984126984126988,23.600000000000023
70,26.82539682539681,23.69999999999999
71,27.30158730158729,24
72,27.619047619047592,24.19999999999999
73,28.571428571428555,24.19999999999999
74,29.047619047619037,24.19999999999999
75,28.571428571428555,24.399999999999977
76,28.730158730158735,24.5
77,28.888888888888914,24.80000000000001
78,28.571428571428555,24.600000000000023
79,28.571428571428555,24.69999999999999
80,29.047619047619037,25
81,29.206349206349216,24.899999999999977
82,28.730158730158735,24.899999999999977
83,28.888888888888914,24.69999999999999
84,29.047619047619037,24.69999999999999
85,29.047619047619037,24.399999999999977
86,29.52380952380952,24.30000000000001
87,29.365079365079396,24.30000000000001
88,29.206349206349216,24.399999999999977
89,29.047619047619037,24.600000000000023
90,29.365079365079396,24.5
91,29.206349206349216,24.600000000000023
92,29.52380952380952,24.80000000000001
93,29.84126984126982,24.5
94,30.317460317460302,24.80000000000001
95,29.682539682539698,24.80000000000001
96,28.888888888888914,24.600000000000023
97,28.888888888888914,24.600000000000023
98,28.571428571428555,24.69999999999999
99,28.730158730158735,25.100000000000023
100,27.93650793650795,25
101,27.93650793650795,25.100000000000023
102,28.412698412698433,25.30000000000001
103,28.730158730158735,25.30000000000001
104,28.888888888888914,25.30000000000001
105,28.730158730158735,25.399999999999977
106,29.682539682539698,25.399999999999977
107,29.682539682539698,25.5
108,29.206349206349216,25.69999999999999
109,30,26.19999999999999
110,30.47619047619048,26.30000000000001
111,30.47619047619048,26.30000000000001
112,30.793650793650784,26.19999999999999
113,30.317460317460302,26
114,30.47619047619048,26.30000000000001
115,30.793650793650784,26.19999999999999
116,31.587301587301567,26.399999999999977
117,30.634920634920604,26.30000000000001
118,30.47619047619048,25.69999999999999
119,30.15873015873018,25.899999999999977
120,30.15873015873018,25.899999999999977
121,30.15873015873018,25.80000000000001
122,30.47619047619048,26.399999999999977
123,30,26.5
124,29.84126984126982,26.399999999999977
125,30.634920634920604,26.19999999999999
126,30.793650793650784,26.19999999999999
127,30.952380952380963,26
128,30.793650793650784,26.5
129,30,27
130,29.84126984126982,26.80000000000001
131,30.15873015873018,27
132,30.47619047619048,26.80000000000001
133,30.793650793650784,26.80000000000001
134,30,26.80000000000001
135,29.84126984126982,26.80000000000001
136,29.52380952380952,26.899999999999977
137,29.84126984126982,27.19999999999999
138,30.47619047619048,26.80000000000001
139,30.47619047619048,26.80000000000001
140,30.634920634920604,26.69999999999999
141,29.84126984126982,26.899999999999977
142,29.84126984126982,27
143,30,27.19999999999999
144,30.15873015873018,26.899999999999977
145,30.15873015873018,26.600000000000023
146,30.317460317460302,26.5
147,31.269841269841265,26.5
148,31.269841269841265,26.80000000000001
149,30.952380952380963,27
150,30.952380952380963,27.19999999999999
151,31.269841269841265,27.19999999999999
152,30.47619047619048,26.80000000000001
153,30.634920634920604,26.80000000000001
154,30.793650793650784,26.899999999999977
155,31.111111111111086,26.600000000000023
156,31.111111111111086,26.5
157,31.428571428571445,26.600000000000023
158,31.269841269841265,26.5
159,31.111111111111086,26.30000000000001
160,30.793650793650784,26.19999999999999
161,31.269841269841265,26.100000000000023
162,31.269841269841265,25.80000000000001
163,31.269841269841265,25.899999999999977
164,31.269841269841265,26.100000000000023
165,31.269841269841265,26.399999999999977
166,31.746031746031747,26.399999999999977
167,32.22222222222223,26.30000000000001
168,31.428571428571445,26.399999999999977
169,31.587301587301567,26.19999999999999
170,32.06349206349205,26.19999999999999
171,31.746031746031747,26.19999999999999
172,31.587301587301567,26.19999999999999
173,30.634920634920604,26.100000000000023
174,30.952380952380963,26.100000000000023
